#flows,is_correlated,key,count_chern,byte_chern,class
1500,1,s4-s5,0.0115014268768,0.017428390586,-1
1500,1,s3-s6,2.8640246315e-05,7.46247585258e-05,1
1500,1,s5-s6,0.0877649033729,0.134115450263,-1
1500,1,s3-s4,8.12104529832e-05,0.000106185880797,1
2000,1,s4-s5,4.1304617643e-05,9.01303926601e-05,1
2000,1,s3-s6,3.75108316474e-05,0.000149604505885,1
2000,1,s5-s6,9.54856614422e-05,0.000552231849506,1
2000,1,s3-s4,1.00482364728e-05,6.75114229883e-07,1
2500,1,s4-s5,6.7229957442e-05,0.00451805085495,1
2500,1,s3-s6,0.0013931583422,0.000848845386177,0
2500,1,s5-s6,0.0278611948794,0.107457523515,-1
2500,1,s3-s4,3.98982842289e-08,2.07594754833e-06,1
3000,1,s4-s5,0.000671726978358,0.000147292683538,1
3000,1,s3-s6,3.17037240162e-06,2.5535688956e-05,1
3000,1,s5-s6,1.90684857414e-07,5.05011599488e-06,1
3000,1,s3-s4,2.68484811768e-05,5.39598262436e-05,1
3500,1,s4-s5,4.90174164795e-06,3.04268832251e-05,1
3500,1,s3-s6,6.22566564547e-05,7.23779203513e-05,1
3500,1,s5-s6,5.52573669334e-05,0.000417671493838,1
3500,1,s3-s4,3.86507536374e-12,5.63453730688e-11,1
4000,1,s4-s5,0.00217949949309,0.00330088338543,-1
4000,1,s3-s6,0.000163524538714,0.000145059295745,1
4000,1,s5-s6,8.4815976873e-07,0.000275966727955,1
4000,1,s3-s4,9.95828184214e-05,8.38231596528e-05,1
4500,1,s4-s5,2.21548307028e-07,5.01589020629e-08,1
4500,1,s3-s6,9.95828184214e-05,5.03421628923e-05,1
4500,1,s5-s6,2.13018379742e-06,4.33977169911e-06,1
4500,1,s3-s4,7.52862401506e-07,1.24442497919e-07,1
5000,1,s4-s5,3.86776597624e-09,1.14355889309e-09,1
5000,1,s3-s6,1.25545538336e-05,0.000120851880326,1
5000,1,s5-s6,6.07141721859e-06,2.41445536774e-05,1
5000,1,s3-s4,9.83909096122e-07,1.81796447948e-06,1
1500,0,s4-s5,0.833965794414,0.893066811237,-1
1500,0,s3-s6,0.141020317987,0.173824904361,-1
1500,0,s5-s6,0.562377717897,0.405277327143,-1
1500,0,s3-s4,0.639758184722,0.688156295524,-1
2000,0,s4-s5,0.0100225957576,0.0100225957576,-1
2000,0,s3-s6,0.394458895629,0.306926653396,-1
2000,0,s5-s6,0.255918054917,0.119721418219,-1
2000,0,s3-s4,0.00474240152458,0.0133961658391,-1
2500,0,s4-s5,0.422280304734,0.539736086877,-1
2500,0,s3-s6,0.00563771011366,0.00563771011366,-1
2500,0,s5-s6,0.00133785503674,0.00133785503674,-1
2500,0,s3-s4,0.329966098567,0.436377559041,-1
3000,0,s4-s5,0.394458895629,0.299331382586,-1
3000,0,s3-s6,0.415720357326,0.213741544608,-1
3000,0,s5-s6,0.111182199526,0.0548927650626,-1
3000,0,s3-s4,0.073921340795,0.101710386155,-1
3500,0,s4-s5,0.38247104637,0.388667677476,-1
3500,0,s3-s6,0.0765856433585,0.0249367206568,-1
3500,0,s5-s6,0.36751595919,0.445751689589,-1
3500,0,s3-s4,0.380491945065,0.354731389072,-1
4000,0,s4-s5,0.0441743891406,0.0499737043567,-1
4000,0,s3-s6,0.489044446483,0.178366033507,-1
4000,0,s5-s6,0.599973415656,0.233327025921,-1
4000,0,s3-s4,0.286876939142,0.193939836623,-1
4500,0,s4-s5,0.158322856637,0.430290846808,-1
4500,0,s3-s6,0.18561426129,0.282806993073,-1
4500,0,s5-s6,0.00286698863382,0.00222502575663,-1
4500,0,s3-s4,0.560338085258,0.450972199261,-1
5000,0,s4-s5,0.398940917517,0.156986299501,-1
5000,0,s3-s6,0.196358679885,0.168603897535,-1
5000,0,s5-s6,0.0958677116039,0.187417179526,-1
5000,0,s3-s4,0.191552621681,0.395687048088,-1
1500,1,s4-s5,0.0832491933662,0.107560633065,-1
1500,1,s3-s6,9.49556774577e-06,1.32065725103e-05,1
1500,1,s5-s6,0.0136164508644,0.0178179480135,-1
1500,1,s3-s4,0.000377572392,0.000309752356602,1
2000,1,s4-s5,5.16730636366e-05,0.000953931118795,1
2000,1,s3-s6,0.00139150035078,0.0144149286696,-1
2000,1,s5-s6,0.0018537137417,0.00679666659512,-1
2000,1,s3-s4,0.000999781530614,9.91094041105e-05,1
2500,1,s4-s5,8.50112717689e-05,0.000301199596828,1
2500,1,s3-s6,0.0211578896778,0.0294927845156,-1
2500,1,s5-s6,0.00145724770813,0.0121314184824,-1
2500,1,s3-s4,0.00247664217955,0.00176132400854,-1
3000,1,s4-s5,0.000671726978358,0.000169970000256,1
3000,1,s3-s6,1.57664838134e-05,0.000103717068826,1
3000,1,s5-s6,0.00110462073025,0.00199409204283,-1
3000,1,s3-s4,8.72971488298e-06,5.30721824838e-05,1
3500,1,s4-s5,0.000293723169103,0.000119323570983,1
3500,1,s3-s6,1.56989593898e-06,1.28232203043e-06,1
3500,1,s5-s6,5.46956575369e-08,8.40000486567e-08,1
3500,1,s3-s4,2.90087411517e-05,7.97994407688e-05,1
4000,1,s4-s5,1.85990617992e-09,2.648244936e-09,1
4000,1,s3-s6,1.60351086044e-05,0.000251323744084,1
4000,1,s5-s6,1.87453316524e-07,3.01150031551e-07,1
4000,1,s3-s4,4.66246086902e-05,0.000512159881311,1
4500,1,s4-s5,1.5982210067e-07,1.06981900822e-05,1
4500,1,s3-s6,5.5055831414e-08,1.59969260533e-08,1
4500,1,s5-s6,2.50622413948e-08,4.68629244657e-07,1
4500,1,s3-s4,1.55916695054e-06,9.65469392304e-06,1
5000,1,s4-s5,1.20992332669e-05,3.33726506594e-05,1
5000,1,s3-s6,0.000332651737778,0.00444821711613,1
5000,1,s5-s6,1.51000608749e-05,2.70406026291e-05,1
5000,1,s3-s4,9.19966379029e-06,0.000381479385807,1
1500,0,s4-s5,0.269007133541,0.203865688481,-1
1500,0,s3-s6,0.202359159584,0.240006391508,-1
1500,0,s5-s6,0.218492717299,0.343010136056,-1
1500,0,s3-s4,0.0563135147095,0.0563135147095,-1
2000,0,s4-s5,0.223782770677,0.21837058691,-1
2000,0,s3-s6,0.280897748607,0.525454688552,-1
2000,0,s5-s6,0.00751694681821,0.00751694681821,-1
2000,0,s3-s4,0.199157115154,0.217370712954,-1
2500,0,s4-s5,0.309562269497,0.272820006548,-1
2500,0,s3-s6,0.175539186952,0.0363887047036,-1
2500,0,s5-s6,0.207775995303,0.19165179233,-1
2500,0,s3-s4,0.0893829974848,0.0308660219276,-1
3000,0,s4-s5,0.03474724117,0.0446436154505,-1
3000,0,s3-s6,0.0023784089542,0.0023784089542,-1
3000,0,s5-s6,0.380491945065,0.375514541111,-1
3000,0,s3-s4,0.334030104682,0.426660056981,-1
3500,0,s4-s5,0.145511323883,0.0775879400497,-1
3500,0,s3-s6,0.249930080741,0.19290260974,-1
3500,0,s5-s6,0.451614184644,0.1981771108,-1
3500,0,s3-s4,0.162522130717,0.300855463438,-1
4000,0,s4-s5,0.573554348694,0.525429496572,-1
4000,0,s3-s6,0.0763198284176,0.066423981688,-1
4000,0,s5-s6,0.359967493244,0.457427847693,-1
4000,0,s3-s4,0.0474821859575,0.0516077529591,-1
4500,0,s4-s5,0.64494851182,0.219383989466,-1
4500,0,s3-s6,0.161340856698,0.130032776396,-1
4500,0,s5-s6,0.386456427683,0.218170056778,-1
4500,0,s3-s4,0.25710989736,0.241132374963,-1
5000,0,s4-s5,0.182690003719,0.197885877214,-1
5000,0,s3-s6,0.551085914391,0.584415394677,-1
5000,0,s5-s6,0.368157484871,0.368369004948,-1
5000,0,s3-s4,0.00289265287724,0.0100791210745,-1
1500,1,s4-s5,0.00308489074908,0.01107646314,-1
1500,1,s3-s6,0.0762680951624,0.0361833121443,-1
1500,1,s5-s6,0.0361444099762,0.0362389530409,-1
1500,1,s3-s4,0.000580081557533,0.000483579338303,1
2000,1,s4-s5,0.00030727745745,0.00104352431091,1
2000,1,s3-s6,0.000372983647716,0.000419305667825,1
2000,1,s5-s6,3.77182144977e-05,2.6285417299e-05,1
2000,1,s3-s4,0.00265349459008,0.000556349683432,0
2500,1,s4-s5,0.00693042819612,0.00704999639707,-1
2500,1,s3-s6,9.81507768437e-05,0.000191300015639,1
2500,1,s5-s6,3.72098064063e-05,0.000229512030875,1
2500,1,s3-s4,0.000193398058038,2.34335534364e-05,1
3000,1,s4-s5,0.000287251113112,6.6207886643e-05,1
3000,1,s3-s6,0.000235139107571,0.000119510068723,1
3000,1,s5-s6,2.97134937332e-07,4.41804437412e-07,1
3000,1,s3-s4,8.12345750414e-06,1.6378947374e-06,1
3500,1,s4-s5,2.69041032975e-06,1.14254599692e-06,1
3500,1,s3-s6,0.000402926900093,0.00030376650738,1
3500,1,s5-s6,0.00121127136301,0.00385007829795,-1
3500,1,s3-s4,0.00180789079143,0.0055497213177,-1
4000,1,s4-s5,3.14221702273e-07,8.35510298119e-07,1
4000,1,s3-s6,6.69928156908e-09,2.11597007494e-10,1
4000,1,s5-s6,0.000120186606483,0.000110911527608,1
4000,1,s3-s4,2.28263080763e-06,9.80034530243e-06,1
4500,1,s4-s5,2.57322757126e-08,1.55163246101e-08,1
4500,1,s3-s6,5.37710233482e-06,4.85370951724e-06,1
4500,1,s5-s6,1.05523216361e-06,5.86322787484e-06,1
4500,1,s3-s4,4.79752635437e-11,1.25858357943e-11,1
5000,1,s4-s5,3.8861308674e-06,3.79376080536e-07,1
5000,1,s3-s6,4.5258057211e-10,5.18720617997e-08,1
5000,1,s5-s6,1.23679718429e-11,6.05069371512e-10,1
5000,1,s3-s4,4.5258057211e-10,6.17153803381e-10,1
1500,0,s4-s5,0.606178781637,0.592068669005,-1
1500,0,s3-s6,0.648379745288,0.333889820185,-1
1500,0,s5-s6,0.0696216558206,0.145176820962,-1
1500,0,s3-s4,0.282735137357,0.363938114107,-1
2000,0,s4-s5,0.082863666988,0.0759760163761,-1
2000,0,s3-s6,0.140737488356,0.222905005745,-1
2000,0,s5-s6,0.0560254699682,0.11374786479,-1
2000,0,s3-s4,0.175539186952,0.252747173027,-1
2500,0,s4-s5,0.213399642243,0.120123685632,-1
2500,0,s3-s6,0.140737488356,0.254983671423,-1
2500,0,s5-s6,0.0763825481969,0.166466175029,-1
2500,0,s3-s4,0.323895046493,0.243384279657,-1
3000,0,s4-s5,0.740653319399,0.653319223919,-1
3000,0,s3-s6,0.0889178744346,0.0967530573184,-1
3000,0,s5-s6,0.00133785503674,0.00133785503674,-1
3000,0,s3-s4,0.551399019325,0.649535352452,-1
3500,0,s4-s5,0.0441743891406,0.0484547655776,-1
3500,0,s3-s6,0.193053826643,0.336557607624,-1
3500,0,s5-s6,0.0354283670363,0.00498180040407,-1
3500,0,s3-s4,0.551399019325,0.616509106174,-1
4000,0,s4-s5,0.268537718725,0.330703143041,-1
4000,0,s3-s6,0.248636599516,0.116675428762,-1
4000,0,s5-s6,0.0610044654034,0.107636861628,-1
4000,0,s3-s4,0.0950472528796,0.162346782212,-1
4500,0,s4-s5,0.288033838372,0.327990245141,-1
4500,0,s3-s6,0.204964711063,0.0880181873246,-1
4500,0,s5-s6,0.248636599516,0.25944318721,-1
4500,0,s3-s4,0.0776269189626,0.106431712058,-1
5000,0,s4-s5,0.343253125978,0.368492984337,-1
5000,0,s3-s6,0.433394101719,0.13037250364,-1
5000,0,s5-s6,0.501515898873,0.15469386027,-1
5000,0,s3-s4,0.105955419041,0.102720918559,-1
1500,1,s4-s5,0.00315173717083,0.00171587149726,-1
1500,1,s3-s6,0.00023487703089,0.000398525553812,1
1500,1,s5-s6,0.0185078046868,0.0423053097685,-1
1500,1,s3-s4,0.00516780559062,0.00261589006222,-1
2000,1,s4-s5,0.000368870583411,0.0013412784051,1
2000,1,s3-s6,0.000106773927557,6.92226249157e-05,1
2000,1,s5-s6,4.65731439018e-07,4.0597811332e-06,1
2000,1,s3-s4,2.12056819331e-05,0.000280835977611,1
2500,1,s4-s5,3.086281415e-05,3.34597301752e-05,1
2500,1,s3-s6,0.00233587421114,0.0107541192226,-1
2500,1,s5-s6,0.000991921920377,0.000377804268071,1
2500,1,s3-s4,3.00858284311e-07,2.13266393933e-06,1
3000,1,s4-s5,1.37268397753e-05,1.55432823528e-06,1
3000,1,s3-s6,6.06589187624e-05,0.000102381628758,1
3000,1,s5-s6,2.26177806711e-05,3.59811904264e-05,1
3000,1,s3-s4,0.00024422550576,0.000197859838094,1
3500,1,s4-s5,0.000124104317044,6.98892800337e-05,1
3500,1,s3-s6,6.02944230956e-06,9.82202304002e-06,1
3500,1,s5-s6,2.19999510878e-07,4.03730810652e-07,1
3500,1,s3-s4,7.81009295955e-08,6.49511362932e-08,1
4000,1,s4-s5,1.55831942414e-05,0.000140344511217,1
4000,1,s3-s6,0.00140562239656,0.000557897806252,0
4000,1,s5-s6,1.01671791108e-09,1.79899251122e-07,1
4000,1,s3-s4,3.66804922516e-06,1.37273967748e-05,1
4500,1,s4-s5,1.00277936407e-07,5.17199916299e-07,1
4500,1,s3-s6,1.66566490963e-06,1.7580552268e-05,1
4500,1,s5-s6,3.35829593925e-14,1.39128253622e-07,1
4500,1,s3-s4,8.76948325272e-10,2.16187404708e-07,1
5000,1,s4-s5,6.35886890473e-07,3.61074501962e-06,1
5000,1,s3-s6,1.97118239263e-06,4.24764964585e-05,1
5000,1,s5-s6,1.64056290467e-07,0.000440631827876,1
5000,1,s3-s4,3.8861308674e-06,6.88889497802e-06,1
1500,0,s4-s5,0.0173868526076,0.0153891010196,-1
1500,0,s3-s6,0.132653610691,0.168532343986,-1
1500,0,s5-s6,0.033171123438,0.0498672920356,-1
1500,0,s3-s4,0.0316763520241,0.0316763520241,-1
2000,0,s4-s5,0.34044595297,0.464568482408,-1
2000,0,s3-s6,0.0932218784237,0.22398768718,-1
2000,0,s5-s6,0.348337248321,0.238082201986,-1
2000,0,s3-s4,0.269007133541,0.281733557234,-1
2500,0,s4-s5,0.394458895629,0.367398396611,-1
2500,0,s3-s6,0.334030104682,0.355185117877,-1
2500,0,s5-s6,0.296716648107,0.236403924855,-1
2500,0,s3-s4,0.351807048937,0.317197495599,-1
3000,0,s4-s5,0.108877626203,0.0613231670575,-1
3000,0,s3-s6,0.484461311419,0.291466161911,-1
3000,0,s5-s6,0.0708689626792,0.1453870108,-1
3000,0,s3-s4,0.00751694681821,0.00751694681821,-1
3500,0,s4-s5,0.03474724117,0.0449901753053,-1
3500,0,s3-s6,0.228261222402,0.334569713856,-1
3500,0,s5-s6,0.10680627496,0.0164866628074,-1
3500,0,s3-s4,0.121149831462,0.152792929271,-1
4000,0,s4-s5,0.124252061129,0.254928643273,-1
4000,0,s3-s6,0.34069667914,0.309386460897,-1
4000,0,s5-s6,0.234702762261,0.0936898933657,-1
4000,0,s3-s4,0.26757131793,0.269575973833,-1
4500,0,s4-s5,0.169953749801,0.0747262187318,-1
4500,0,s3-s6,0.384019099601,0.0832068871027,-1
4500,0,s5-s6,0.427687585111,0.471310855505,-1
4500,0,s3-s4,0.431438176721,0.285903611502,-1
5000,0,s4-s5,0.411094908541,0.334390920183,-1
5000,0,s3-s6,0.459500446422,0.470778754878,-1
5000,0,s5-s6,0.468511458645,0.425961207448,-1
5000,0,s3-s4,0.226992280023,0.244275053719,-1
1500,1,s4-s5,0.00437631295744,0.00168316847831,-1
1500,1,s3-s6,0.00205466380914,0.0100052279719,-1
1500,1,s5-s6,0.0443996304519,0.0357895257992,-1
1500,1,s3-s4,0.000205020479127,0.00069068668201,1
2000,1,s4-s5,0.0637001210755,0.0535231216989,-1
2000,1,s3-s6,0.015595698898,0.0193501753513,-1
2000,1,s5-s6,1.16806646831e-05,0.000103455521631,1
2000,1,s3-s4,0.0187538129381,0.0651688857822,-1
2500,1,s4-s5,0.00067349749342,0.000591866239273,1
2500,1,s3-s6,3.73631896718e-05,0.000588047615489,1
2500,1,s5-s6,0.0143182820495,0.0371246216563,-1
2500,1,s3-s4,6.96039046863e-05,5.50636787929e-05,1
3000,1,s4-s5,1.12015994438e-06,3.50121136869e-06,1
3000,1,s3-s6,0.000480354366628,0.000870712594692,1
3000,1,s5-s6,4.63370415295e-07,7.53035898256e-07,1
3000,1,s3-s4,5.9764937018e-05,0.000220998171843,1
3500,1,s4-s5,3.44807173447e-07,7.7087241912e-07,1
3500,1,s3-s6,3.70915608137e-06,2.03089042213e-05,1
3500,1,s5-s6,2.08012120154e-06,0.0010967266288,1
3500,1,s3-s4,2.51579699143e-07,3.50110788876e-05,1
4000,1,s4-s5,7.24175753153e-06,1.26889712951e-05,1
4000,1,s3-s6,1.64056290467e-07,8.54279199327e-06,1
4000,1,s5-s6,6.55390388343e-07,2.6360092934e-07,1
4000,1,s3-s4,5.25290538836e-05,3.39722330885e-05,1
4500,1,s4-s5,5.15939102371e-07,2.16005663755e-06,1
4500,1,s3-s6,2.19274449588e-08,4.22697868324e-08,1
4500,1,s5-s6,7.38657918219e-05,0.000283456748398,1
4500,1,s3-s4,8.51135940899e-08,3.09732065516e-06,1
5000,1,s4-s5,7.201019788e-10,7.51852055921e-10,1
5000,1,s3-s6,2.85463310204e-06,7.1156233531e-07,1
5000,1,s5-s6,3.6907661826e-08,2.22028336851e-06,1
5000,1,s3-s4,1.16605068329e-06,1.49338653367e-06,1
1500,0,s4-s5,0.348416573676,0.575837394572,-1
1500,0,s3-s6,0.202602406419,0.234049335335,-1
1500,0,s5-s6,0.12971161779,0.188657650388,-1
1500,0,s3-s4,0.484461311419,0.382997892029,-1
2000,0,s4-s5,0.0175719785517,0.0316763520241,-1
2000,0,s3-s6,0.280897748607,0.254747777699,-1
2000,0,s5-s6,0.174205174551,0.13457989206,-1
2000,0,s3-s4,0.202587545309,0.34109222443,-1
2500,0,s4-s5,0.0708689626792,0.149560190233,-1
2500,0,s3-s6,0.193053826643,0.214253954906,-1
2500,0,s5-s6,0.0391662301358,0.0187482565604,-1
2500,0,s3-s4,0.24674652387,0.111521669513,-1
3000,0,s4-s5,0.0946148419218,0.0971797446977,-1
3000,0,s3-s6,0.0560254699682,0.0619437607656,-1
3000,0,s5-s6,0.0453799065074,0.115747299412,-1
3000,0,s3-s4,0.126408157469,0.240261457908,-1
3500,0,s4-s5,0.0889178744346,0.105054303995,-1
3500,0,s3-s6,0.0893829974848,0.101319050279,-1
3500,0,s5-s6,0.162522130717,0.0837723361574,-1
3500,0,s3-s4,0.234756479742,0.0783033885749,-1
4000,0,s4-s5,0.0474821859575,0.0587686728025,-1
4000,0,s3-s6,0.490767656328,0.231736542192,-1
4000,0,s5-s6,0.0676781583729,0.0927622206139,-1
4000,0,s3-s4,0.226712222517,0.173145274579,-1
4500,0,s4-s5,0.118863065506,0.247331542148,-1
4500,0,s3-s6,0.293840120471,0.72485552847,-1
4500,0,s5-s6,0.386963803811,0.436725535117,-1
4500,0,s3-s4,0.625686966375,0.296528216976,-1
5000,0,s4-s5,0.0784314542057,0.155694554064,-1
5000,0,s3-s6,0.0706922894719,0.0294558302746,-1
5000,0,s5-s6,0.132004360629,0.0511741348738,-1
