300,8.31839108467,0.001,0.01,1,ah226-al225,5.22835786051e-07,0.0,1,1
300,8.31839108467,0.001,0.01,1,ah2-al1,0.000383838187836,0.0,1,1
300,8.31839108467,0.001,0.01,1,ah65-al65,3.61121237321e-05,0.0,1,1
300,8.31839108467,0.001,0.01,1,ah66-al65,3.54932577144e-10,0.0,1,1
300,8.31839108467,0.001,0.01,1,ah194-al193,8.38316415743e-05,0.0,1,1
300,8.31839108467,0.001,0.01,1,ah98-al97,7.4196542895e-09,0.0,1,1
300,8.31839108467,0.001,0.01,1,ah225-al225,3.44014800199e-06,0.0,1,1
300,8.31839108467,0.001,0.01,1,ah97-al97,7.00342477923e-07,0.0,1,1
300,8.31839108467,0.001,0.01,1,ah161-al161,0.000124901645214,0.0,1,1
300,8.31839108467,0.001,0.01,1,ah33-al33,2.14046936021e-09,0.0,1,1
300,8.31839108467,0.001,0.01,1,ah193-al193,2.61048108602e-05,0.0,1,1
300,8.31839108467,0.001,0.01,1,ah162-al161,1.10664541168e-05,0.0,1,1
300,8.31839108467,0.001,0.01,1,ah1-al1,7.40390845757e-07,0.0,1,1
300,8.31839108467,0.001,0.01,1,ah34-al33,0.000152057816201,0.0,1,1
300,8.20968317986,0.001,0.01,0,ah226-al225,0.000792201072722,0.0,1,0
300,8.20968317986,0.001,0.01,0,ah2-al1,0.15804403932,0.0,0,0
300,8.20968317986,0.001,0.01,0,ah65-al65,0.00372773620546,0.0,1,0
300,8.20968317986,0.001,0.01,0,ah66-al65,0.0363805807163,0.0,0,0
300,8.20968317986,0.001,0.01,0,ah194-al193,0.00991287494925,0.0,0,0
300,8.20968317986,0.001,0.01,0,ah98-al97,0.101543069388,0.0,0,0
300,8.20968317986,0.001,0.01,0,ah225-al225,0.000466778540706,0.0,1,0
300,8.20968317986,0.001,0.01,0,ah97-al97,0.0194716627521,0.0,0,0
300,8.20968317986,0.001,0.01,0,ah161-al161,0.0278094745993,0.0,0,0
300,8.20968317986,0.001,0.01,0,ah33-al33,0.0953049745219,0.0,0,0
300,8.20968317986,0.001,0.01,0,ah193-al193,0.00667971006969,0.0,0,0
300,8.20968317986,0.001,0.01,0,ah162-al161,0.0365521903652,0.0,0,0
300,8.20968317986,0.001,0.01,0,ah1-al1,0.0255850758116,0.0,0,0
300,8.20968317986,0.001,0.01,0,ah34-al33,0.147321195003,0.0,0,0
300,8.42481708527,0.001,0.01,-1,ah226-al225,0.0292701660286,0.159191900583,-1,-1
300,8.42481708527,0.001,0.01,-1,ah2-al1,0.0206697540855,0.000401026717842,0,-1
300,8.42481708527,0.001,0.01,-1,ah65-al65,0.0514497462641,0.292471568537,-1,-1
300,8.42481708527,0.001,0.01,-1,ah66-al65,0.0136913344941,0.000220416610223,0,-1
300,8.42481708527,0.001,0.01,-1,ah194-al193,0.0583044240652,0.207979018526,-1,-1
300,8.42481708527,0.001,0.01,-1,ah98-al97,0.012648846014,0.0702021320807,-1,-1
300,8.42481708527,0.001,0.01,-1,ah225-al225,0.0412257317412,0.274104930476,-1,-1
300,8.42481708527,0.001,0.01,-1,ah97-al97,0.0218113755221,0.0946703330744,-1,-1
300,8.42481708527,0.001,0.01,-1,ah161-al161,0.000946901043396,0.00114057279415,1,-1
300,8.42481708527,0.001,0.01,-1,ah33-al33,0.00378016848767,0.155337513382,1,-1
300,8.42481708527,0.001,0.01,-1,ah193-al193,0.0534053840114,0.507197673334,-1,-1
300,8.42481708527,0.001,0.01,-1,ah162-al161,0.038724224361,0.15393182539,-1,-1
300,8.42481708527,0.001,0.01,-1,ah1-al1,0.000761406686812,0.0436981359189,1,-1
300,8.42481708527,0.001,0.01,-1,ah34-al33,0.0111538626656,0.276117073313,-1,-1
500,15.0365014076,0.001,0.01,1,ah226-al225,1.51031180714e-09,0.0,1,1
500,15.0365014076,0.001,0.01,1,ah2-al1,8.58205508544e-08,0.0,1,1
500,15.0365014076,0.001,0.01,1,ah65-al65,0.0171232513626,0.0,0,1
500,15.0365014076,0.001,0.01,1,ah66-al65,2.14018132016e-13,0.0,1,1
500,15.0365014076,0.001,0.01,1,ah194-al193,1.23266213642e-08,0.0,1,1
500,15.0365014076,0.001,0.01,1,ah98-al97,2.56988637234e-10,0.0,1,1
500,15.0365014076,0.001,0.01,1,ah225-al225,2.8973097683e-07,0.0,1,1
500,15.0365014076,0.001,0.01,1,ah97-al97,6.59171189906e-07,0.0,1,1
500,15.0365014076,0.001,0.01,1,ah161-al161,1.02019330755e-08,0.0,1,1
500,15.0365014076,0.001,0.01,1,ah33-al33,1.32781074201e-14,0.0,1,1
500,15.0365014076,0.001,0.01,1,ah193-al193,1.87720245982e-09,0.0,1,1
500,15.0365014076,0.001,0.01,1,ah162-al161,1.30443721867e-12,0.0,1,1
500,15.0365014076,0.001,0.01,1,ah1-al1,6.21185192062e-06,0.0,1,1
500,15.0365014076,0.001,0.01,1,ah34-al33,9.00160796763e-12,0.0,1,1
500,13.4136395454,0.001,0.01,0,ah226-al225,0.0108975776373,0.0,0,0
500,13.4136395454,0.001,0.01,0,ah2-al1,0.0291605744196,0.0,0,0
500,13.4136395454,0.001,0.01,0,ah65-al65,0.0538929793918,0.0,0,0
500,13.4136395454,0.001,0.01,0,ah66-al65,0.0602718596557,0.0,0,0
500,13.4136395454,0.001,0.01,0,ah194-al193,0.00530768853325,0.0,0,0
500,13.4136395454,0.001,0.01,0,ah98-al97,0.00707563912564,0.0,0,0
500,13.4136395454,0.001,0.01,0,ah225-al225,0.294368816376,0.0,0,0
500,13.4136395454,0.001,0.01,0,ah97-al97,0.0304887920723,0.0,0,0
500,13.4136395454,0.001,0.01,0,ah161-al161,0.00601898484451,0.0,0,0
500,13.4136395454,0.001,0.01,0,ah33-al33,0.00799602343672,0.0,0,0
500,13.4136395454,0.001,0.01,0,ah193-al193,0.217767573543,0.0,0,0
500,13.4136395454,0.001,0.01,0,ah162-al161,0.081663023096,0.0,0,0
500,13.4136395454,0.001,0.01,0,ah1-al1,0.0119708088716,0.0,0,0
500,13.4136395454,0.001,0.01,0,ah34-al33,0.00491509803289,0.0,1,0
500,12.9152493477,0.001,0.01,-1,ah226-al225,0.00912017116798,0.0468781276721,-1,-1
500,12.9152493477,0.001,0.01,-1,ah2-al1,0.00529053569536,0.163952619607,-1,-1
500,12.9152493477,0.001,0.01,-1,ah65-al65,0.0989376097318,0.0523736407458,-1,-1
500,12.9152493477,0.001,0.01,-1,ah66-al65,0.0410691037814,0.0491176127438,-1,-1
500,12.9152493477,0.001,0.01,-1,ah194-al193,0.12048284851,0.50248662035,-1,-1
500,12.9152493477,0.001,0.01,-1,ah98-al97,0.00361520275072,0.16826601521,1,-1
500,12.9152493477,0.001,0.01,-1,ah225-al225,0.0300384281991,0.346103872241,-1,-1
500,12.9152493477,0.001,0.01,-1,ah97-al97,0.191259540806,0.804657227294,-1,-1
500,12.9152493477,0.001,0.01,-1,ah161-al161,0.0342782958815,1.17552150633e-05,0,-1
500,12.9152493477,0.001,0.01,-1,ah33-al33,0.0212204670667,0.421452495377,-1,-1
500,12.9152493477,0.001,0.01,-1,ah193-al193,0.00525632242398,0.163952619607,-1,-1
500,12.9152493477,0.001,0.01,-1,ah162-al161,0.00904419626625,0.0610537833611,-1,-1
500,12.9152493477,0.001,0.01,-1,ah1-al1,0.0157410176383,0.207310562217,-1,-1
500,12.9152493477,0.001,0.01,-1,ah34-al33,0.0569069001798,0.421452495377,-1,-1
