#flows,epsilon,is_correlated,key,count_chern,byte_chern,class
200,0.01,1,2_0_1_0-2_1_1_0,9.1567711917e-15,6.9232041925e-14,1
200,0.01,1,2_0_1_3-2_1_1_3,1.63326038186e-09,5.62101921068e-10,1
200,0.01,1,2_0_0_0-2_1_0_0,7.29239763548e-18,5.91749740958e-18,1
200,0.01,1,2_0_0_2-2_1_0_2,9.09563006131e-12,1.84952685562e-11,1
200,0.01,1,2_0_0_1-2_1_0_1,8.61737215994e-23,6.24387924753e-23,1
200,0.01,1,2_0_1_1-2_1_1_1,6.0056974018e-11,2.55247907363e-10,1
200,0.01,1,2_0_1_2-2_1_1_2,1.66324298134e-11,1.17161617215e-09,1
200,0.01,1,2_0_0_3-2_1_0_3,3.38134337286e-12,5.73728282045e-12,1
200,0.01,0,2_0_1_0-2_1_1_0,0.00179304640395,0.00151378721156,1
200,0.01,0,2_0_1_3-2_1_1_3,0.191388685108,0.121517862778,-1
200,0.01,0,2_0_0_0-2_1_0_0,0.124136251156,0.12883476497,-1
200,0.01,0,2_0_0_2-2_1_0_2,0.0266928446255,0.0143340299373,-1
200,0.01,0,2_0_0_1-2_1_0_1,0.00020501320085,0.00015426194476,1
200,0.01,0,2_0_1_1-2_1_1_1,0.000215198010491,0.000491501849735,1
200,0.01,0,2_0_1_2-2_1_1_2,0.030318103559,0.0382271678537,-1
200,0.01,0,2_0_0_3-2_1_0_3,1.90073350958e-08,5.55479356604e-08,1
500,0.01,1,2_0_1_0-2_1_1_0,1.88247759227e-20,5.2786961392e-16,1
500,0.01,1,2_0_1_3-2_1_1_3,9.27691896624e-22,4.86257295525e-17,1
500,0.01,1,2_0_0_0-2_1_0_0,2.73172512902e-34,4.67270816523e-30,1
500,0.01,1,2_0_0_2-2_1_0_2,2.54017908389e-23,2.27240787791e-18,1
500,0.01,1,2_0_0_1-2_1_0_1,5.933722843e-33,8.08593168841e-25,1
500,0.01,1,2_0_1_1-2_1_1_1,3.08104678075e-22,9.07208248413e-19,1
500,0.01,1,2_0_1_2-2_1_1_2,1.49402016363e-12,1.14528321518e-09,1
500,0.01,1,2_0_0_3-2_1_0_3,2.95814543098e-17,2.05269065171e-14,1
500,0.01,0,2_0_1_0-2_1_1_0,0.0185444061584,0.00736822173973,0
500,0.01,0,2_0_1_3-2_1_1_3,0.182043903313,0.44448112301,-1
500,0.01,0,2_0_0_0-2_1_0_0,0.0903543527787,0.125737065098,-1
500,0.01,0,2_0_0_2-2_1_0_2,0.00780572145629,0.00254161746191,1
500,0.01,0,2_0_0_1-2_1_0_1,4.69964648786e-05,4.54148181872e-05,1
500,0.01,0,2_0_1_1-2_1_1_1,0.00096070226502,0.000846553468241,1
500,0.01,0,2_0_1_2-2_1_1_2,0.0621337873705,0.142716199031,-1
500,0.01,0,2_0_0_3-2_1_0_3,5.27108787174e-07,8.97679005675e-08,1
800,0.01,1,2_0_1_0-2_1_1_0,4.80058025151e-24,2.59822635134e-20,1
800,0.01,1,2_0_1_3-2_1_1_3,6.54881745798e-21,3.66526553101e-19,1
800,0.01,1,2_0_0_0-2_1_0_0,1.93057347732e-44,2.19913852928e-33,1
800,0.01,1,2_0_0_2-2_1_0_2,2.33605015006e-23,4.815747857e-23,1
800,0.01,1,2_0_0_1-2_1_0_1,8.98467959236e-40,1.74366555059e-37,1
800,0.01,1,2_0_1_1-2_1_1_1,6.77146029308e-22,6.27511661782e-17,1
800,0.01,1,2_0_1_2-2_1_1_2,5.3512234127e-16,3.68978021203e-13,1
800,0.01,1,2_0_0_3-2_1_0_3,3.06540982016e-20,5.66976235115e-17,1
800,0.01,0,2_0_1_0-2_1_1_0,0.029950526749,0.164211561314,-1
800,0.01,0,2_0_1_3-2_1_1_3,0.0229445367569,0.122481123603,-1
800,0.01,0,2_0_0_0-2_1_0_0,0.245546321707,0.0672402254099,-1
800,0.01,0,2_0_0_2-2_1_0_2,0.000170093360764,0.000313269055399,1
800,0.01,0,2_0_0_1-2_1_0_1,0.0038786006137,0.00404400258773,1
800,0.01,0,2_0_1_1-2_1_1_1,4.94530875056e-05,3.15011519788e-05,1
800,0.01,0,2_0_1_2-2_1_1_2,0.271202097801,0.513435012632,-1
800,0.01,0,2_0_0_3-2_1_0_3,1.52552096484e-07,3.36749399231e-07,1
1100,0.01,1,2_0_1_0-2_1_1_0,6.51801326077e-24,1.433109437e-19,1
1100,0.01,1,2_0_1_3-2_1_1_3,5.03621980868e-23,1.13081614671e-17,1
1100,0.01,1,2_0_0_0-2_1_0_0,1.93664416149e-43,2.28517435826e-37,1
1100,0.01,1,2_0_0_2-2_1_0_2,1.55418930249e-27,4.9425702958e-21,1
1100,0.01,1,2_0_0_1-2_1_0_1,1.83976567867e-38,2.53648371236e-33,1
1100,0.01,1,2_0_1_1-2_1_1_1,7.21937101381e-24,4.13393599056e-19,1
1100,0.01,1,2_0_1_2-2_1_1_2,1.85987163232e-18,7.48243478303e-15,1
1100,0.01,1,2_0_0_3-2_1_0_3,1.24598315366e-16,3.88686296307e-14,1
1100,0.01,0,2_0_1_0-2_1_1_0,0.0198379924568,0.00369756547157,0
1100,0.01,0,2_0_1_3-2_1_1_3,0.0159940319166,0.0609356034495,-1
1100,0.01,0,2_0_0_0-2_1_0_0,0.177215346331,0.0887405993255,-1
1100,0.01,0,2_0_0_2-2_1_0_2,0.00181416633273,0.000845208981516,1
1100,0.01,0,2_0_0_1-2_1_0_1,0.00196137645374,0.00140405575991,1
1100,0.01,0,2_0_1_1-2_1_1_1,0.000175033994956,2.86250859475e-06,1
1100,0.01,0,2_0_1_2-2_1_1_2,0.187593291657,0.126177924652,-1
1100,0.01,0,2_0_0_3-2_1_0_3,3.96873765994e-09,9.4189641604e-09,1
1400,0.01,1,2_0_1_0-2_1_1_0,8.07794376223e-25,3.81301596918e-19,1
1400,0.01,1,2_0_1_3-2_1_1_3,4.2761206355e-21,9.1075140503e-19,1
1400,0.01,1,2_0_0_0-2_1_0_0,4.35003970882e-43,1.09520976581e-31,1
1400,0.01,1,2_0_0_2-2_1_0_2,7.51222622968e-31,3.57771803999e-23,1
1400,0.01,1,2_0_0_1-2_1_0_1,8.05904448727e-43,5.28405029987e-33,1
1400,0.01,1,2_0_1_1-2_1_1_1,6.94923618467e-23,4.048018445e-18,1
1400,0.01,1,2_0_1_2-2_1_1_2,1.65411533254e-20,5.29559051557e-19,1
1400,0.01,1,2_0_0_3-2_1_0_3,1.91359423093e-19,1.022256266e-17,1
1400,0.01,0,2_0_1_0-2_1_1_0,0.00778376061424,0.00551209672153,1
1400,0.01,0,2_0_1_3-2_1_1_3,0.0750731327447,0.186454880255,-1
1400,0.01,0,2_0_0_0-2_1_0_0,0.21905194153,0.407074631632,-1
1400,0.01,0,2_0_0_2-2_1_0_2,0.000133352977068,0.000709864331503,1
1400,0.01,0,2_0_0_1-2_1_0_1,8.43060507239e-05,6.82158488138e-05,1
1400,0.01,0,2_0_1_1-2_1_1_1,0.000117707880444,3.70529185915e-05,1
1400,0.01,0,2_0_1_2-2_1_1_2,0.0476957923897,0.161410833397,-1
1400,0.01,0,2_0_0_3-2_1_0_3,5.62614720722e-07,4.20032009705e-07,1
1700,0.01,1,2_0_1_0-2_1_1_0,6.20354581478e-25,2.18406227803e-21,1
1700,0.01,1,2_0_1_3-2_1_1_3,8.43962256763e-25,4.53133122491e-17,1
1700,0.01,1,2_0_0_0-2_1_0_0,6.5191275788e-45,1.78998341075e-38,1
1700,0.01,1,2_0_0_2-2_1_0_2,7.81656374768e-34,7.26863360318e-23,1
1700,0.01,1,2_0_0_1-2_1_0_1,1.69299761268e-46,1.02078720222e-42,1
1700,0.01,1,2_0_1_1-2_1_1_1,1.05064292936e-26,6.11664630986e-20,1
1700,0.01,1,2_0_1_2-2_1_1_2,4.25805672973e-18,2.27518393716e-15,1
1700,0.01,1,2_0_0_3-2_1_0_3,1.89114120395e-20,4.21126367885e-17,1
1700,0.01,0,2_0_1_0-2_1_1_0,0.0122222872086,0.00285127717456,0
1700,0.01,0,2_0_1_3-2_1_1_3,0.0255063961894,0.423075260844,-1
1700,0.01,0,2_0_0_0-2_1_0_0,0.223220646425,0.684046333481,-1
1700,0.01,0,2_0_0_2-2_1_0_2,0.000614856439812,2.81165280067e-05,1
1700,0.01,0,2_0_0_1-2_1_0_1,0.00187920775619,0.0157753075318,1
1700,0.01,0,2_0_1_1-2_1_1_1,1.90264556229e-05,9.66551401564e-05,1
1700,0.01,0,2_0_1_2-2_1_1_2,0.2621621617,0.709220034909,-1
1700,0.01,0,2_0_0_3-2_1_0_3,1.77436396348e-08,5.32380004632e-09,1
2000,0.01,1,2_0_1_0-2_1_1_0,6.30844988642e-33,1.20556057077e-27,1
2000,0.01,1,2_0_1_3-2_1_1_3,1.16558642932e-26,2.16042413116e-16,1
2000,0.01,1,2_0_0_0-2_1_0_0,2.3758382088e-51,1.24847003515e-37,1
2000,0.01,1,2_0_0_2-2_1_0_2,9.68486798331e-31,1.52771566206e-22,1
2000,0.01,1,2_0_0_1-2_1_0_1,3.05135835219e-47,2.81762703336e-34,1
2000,0.01,1,2_0_1_1-2_1_1_1,3.37686531891e-29,2.34890403374e-16,1
2000,0.01,1,2_0_1_2-2_1_1_2,1.00432270553e-21,1.28312050793e-15,1
2000,0.01,1,2_0_0_3-2_1_0_3,6.23188592972e-24,7.01517925991e-16,1
2000,0.01,0,2_0_1_0-2_1_1_0,0.0255677823858,0.0174750447131,-1
2000,0.01,0,2_0_1_3-2_1_1_3,0.216960084659,0.4644038934,-1
2000,0.01,0,2_0_0_0-2_1_0_0,0.0549584191727,0.0957492948587,-1
2000,0.01,0,2_0_0_2-2_1_0_2,0.0070721309104,0.00221938648599,1
2000,0.01,0,2_0_0_1-2_1_0_1,0.00112305554751,0.000769476371864,1
2000,0.01,0,2_0_1_1-2_1_1_1,0.000103615509442,1.10449182715e-05,1
2000,0.01,0,2_0_1_2-2_1_1_2,0.316515161994,0.571955056369,-1
2000,0.01,0,2_0_0_3-2_1_0_3,2.73592282593e-06,1.5838479631e-08,1
200,0.01,1,2_0_1_0-2_1_1_0,3.84293712513e-13,1.60734457933e-13,1
200,0.01,1,2_0_1_3-2_1_1_3,5.22096472803e-11,1.89396815412e-10,1
200,0.01,1,2_0_0_0-2_1_0_0,4.06377932654e-19,1.34604304998e-17,1
200,0.01,1,2_0_0_2-2_1_0_2,3.32983787379e-16,3.46804616366e-16,1
200,0.01,1,2_0_0_1-2_1_0_1,2.39815655611e-19,7.30158030047e-19,1
200,0.01,1,2_0_1_1-2_1_1_1,3.20867886723e-11,4.45679005786e-11,1
200,0.01,1,2_0_1_2-2_1_1_2,1.69196613422e-11,3.42379715668e-09,1
200,0.01,1,2_0_0_3-2_1_0_3,4.92438046924e-07,1.79828337553e-05,1
200,0.01,0,2_0_1_0-2_1_1_0,0.0749932106204,0.196045629672,-1
200,0.01,0,2_0_1_3-2_1_1_3,0.750616898527,0.664481961198,-1
200,0.01,0,2_0_0_0-2_1_0_0,0.232245189608,0.147129089621,-1
200,0.01,0,2_0_0_2-2_1_0_2,0.0013686268543,0.00755275943387,1
200,0.01,0,2_0_0_1-2_1_0_1,0.0291823393104,0.0422485932889,-1
200,0.01,0,2_0_1_1-2_1_1_1,0.0190459275641,0.0119733804009,-1
200,0.01,0,2_0_1_2-2_1_1_2,0.0100578995054,0.0312381318514,-1
200,0.01,0,2_0_0_3-2_1_0_3,1.33041025558e-06,2.62590867499e-06,1
500,0.01,1,2_0_1_0-2_1_1_0,2.70817033714e-21,5.58464353191e-20,1
500,0.01,1,2_0_1_3-2_1_1_3,7.72556326018e-19,3.50902992272e-14,1
500,0.01,1,2_0_0_0-2_1_0_0,5.49764651707e-34,4.59071646348e-28,1
500,0.01,1,2_0_0_2-2_1_0_2,1.10382129071e-26,7.54797531991e-21,1
500,0.01,1,2_0_0_1-2_1_0_1,1.39149917429e-36,1.72459268738e-30,1
500,0.01,1,2_0_1_1-2_1_1_1,4.19126536004e-26,4.23203094097e-22,1
500,0.01,1,2_0_1_2-2_1_1_2,6.06599123794e-17,1.02764834309e-15,1
500,0.01,1,2_0_0_3-2_1_0_3,1.37431225087e-17,7.98257541487e-14,1
500,0.01,0,2_0_1_0-2_1_1_0,0.0140841685422,0.0389284654885,-1
500,0.01,0,2_0_1_3-2_1_1_3,0.457087500223,0.594954951795,-1
500,0.01,0,2_0_0_0-2_1_0_0,0.0786935934949,0.0160465667761,-1
500,0.01,0,2_0_0_2-2_1_0_2,0.00140668433492,0.00177785340837,1
500,0.01,0,2_0_0_1-2_1_0_1,9.27321201059e-05,5.94233376289e-05,1
500,0.01,0,2_0_1_1-2_1_1_1,6.58337592715e-06,6.98480922875e-05,1
500,0.01,0,2_0_1_2-2_1_1_2,0.0992181599814,0.24125202313,-1
500,0.01,0,2_0_0_3-2_1_0_3,4.25488080883e-08,4.81925274313e-08,1
800,0.01,1,2_0_1_0-2_1_1_0,6.94923618467e-23,4.03525704362e-19,1
800,0.01,1,2_0_1_3-2_1_1_3,2.67661197748e-18,1.75338246178e-16,1
800,0.01,1,2_0_0_0-2_1_0_0,5.72473604518e-41,2.69459328385e-30,1
800,0.01,1,2_0_0_2-2_1_0_2,4.51825425367e-29,1.38261386126e-21,1
800,0.01,1,2_0_0_1-2_1_0_1,4.17280644505e-42,4.42686012815e-33,1
800,0.01,1,2_0_1_1-2_1_1_1,2.26890178619e-27,3.65830905121e-21,1
800,0.01,1,2_0_1_2-2_1_1_2,2.56504244805e-12,8.32069976737e-10,1
800,0.01,1,2_0_0_3-2_1_0_3,4.32068350644e-18,2.73177695213e-18,1
800,0.01,0,2_0_1_0-2_1_1_0,0.196115071135,0.115089452536,-1
800,0.01,0,2_0_1_3-2_1_1_3,0.173849257858,0.601907885161,-1
800,0.01,0,2_0_0_0-2_1_0_0,0.0223418325326,0.0926306904755,-1
800,0.01,0,2_0_0_2-2_1_0_2,0.00847515413409,0.00978444835323,1
800,0.01,0,2_0_0_1-2_1_0_1,6.28006244453e-05,0.000531189054006,1
800,0.01,0,2_0_1_1-2_1_1_1,0.000436101336534,0.000666711433435,1
800,0.01,0,2_0_1_2-2_1_1_2,0.288700564364,0.511997212011,-1
800,0.01,0,2_0_0_3-2_1_0_3,3.27938731994e-08,1.9135933217e-09,1
1100,0.01,1,2_0_1_0-2_1_1_0,1.91129542402e-22,4.06849144234e-15,1
1100,0.01,1,2_0_1_3-2_1_1_3,1.89985244827e-24,3.54063440829e-22,1
1100,0.01,1,2_0_0_0-2_1_0_0,2.66481689636e-42,2.27855433459e-39,1
1100,0.01,1,2_0_0_2-2_1_0_2,1.81546251878e-28,1.14202953026e-22,1
1100,0.01,1,2_0_0_1-2_1_0_1,1.22624494074e-43,1.82454513251e-34,1
1100,0.01,1,2_0_1_1-2_1_1_1,6.86779432758e-24,1.28255815819e-22,1
1100,0.01,1,2_0_1_2-2_1_1_2,1.76431345334e-15,2.1523717112e-12,1
1100,0.01,1,2_0_0_3-2_1_0_3,5.03266112873e-19,2.38637778803e-17,1
1100,0.01,0,2_0_1_0-2_1_1_0,0.02219966621,0.0214326556061,-1
1100,0.01,0,2_0_1_3-2_1_1_3,0.0235829894168,0.205664146431,-1
1100,0.01,0,2_0_0_0-2_1_0_0,0.129410994185,0.215284170149,-1
1100,0.01,0,2_0_0_2-2_1_0_2,0.000191995310199,0.000866469045752,1
1100,0.01,0,2_0_0_1-2_1_0_1,1.02283943109e-06,6.44016727723e-06,1
1100,0.01,0,2_0_1_1-2_1_1_1,1.01263135247e-05,1.89138492673e-05,1
1100,0.01,0,2_0_1_2-2_1_1_2,0.0989524043453,0.625008036807,-1
1100,0.01,0,2_0_0_3-2_1_0_3,4.25580582466e-09,6.54129089901e-09,1
1400,0.01,1,2_0_1_0-2_1_1_0,2.64278695867e-28,2.33923966467e-19,1
1400,0.01,1,2_0_1_3-2_1_1_3,5.15049339851e-20,5.78420449305e-17,1
1400,0.01,1,2_0_0_0-2_1_0_0,1.33386054282e-45,2.04939080625e-33,1
1400,0.01,1,2_0_0_2-2_1_0_2,6.55079412682e-29,1.89154737812e-21,1
1400,0.01,1,2_0_0_1-2_1_0_1,6.70965697166e-42,3.69404490549e-35,1
1400,0.01,1,2_0_1_1-2_1_1_1,3.25363423747e-27,1.09080837899e-20,1
1400,0.01,1,2_0_1_2-2_1_1_2,8.56763708126e-21,1.01670824756e-13,1
1400,0.01,1,2_0_0_3-2_1_0_3,8.86575132239e-22,1.83506359381e-20,1
1400,0.01,0,2_0_1_0-2_1_1_0,0.0190047757387,0.0132201544887,-1
1400,0.01,0,2_0_1_3-2_1_1_3,0.104751679996,0.696144767961,-1
1400,0.01,0,2_0_0_0-2_1_0_0,0.0659317166395,0.175672807089,-1
1400,0.01,0,2_0_0_2-2_1_0_2,0.00448803299033,0.000576893183454,1
1400,0.01,0,2_0_0_1-2_1_0_1,0.000624359130294,0.00595851512285,1
1400,0.01,0,2_0_1_1-2_1_1_1,8.64890251191e-06,1.60601562428e-05,1
1400,0.01,0,2_0_1_2-2_1_1_2,0.0509477667127,0.0597387143936,-1
1400,0.01,0,2_0_0_3-2_1_0_3,6.53396459619e-07,6.44818839913e-08,1
1700,0.01,1,2_0_1_0-2_1_1_0,9.74364123517e-24,1.18768173173e-17,1
1700,0.01,1,2_0_1_3-2_1_1_3,6.79374324379e-27,1.99771099113e-20,1
1700,0.01,1,2_0_0_0-2_1_0_0,1.5770942998e-45,1.61882171299e-37,1
1700,0.01,1,2_0_0_2-2_1_0_2,1.43767582004e-30,2.24857674356e-24,1
1700,0.01,1,2_0_0_1-2_1_0_1,7.14082006132e-42,1.77086979084e-31,1
1700,0.01,1,2_0_1_1-2_1_1_1,1.80353633002e-27,1.37128742103e-19,1
1700,0.01,1,2_0_1_2-2_1_1_2,1.24706865352e-18,4.07529528446e-15,1
1700,0.01,1,2_0_0_3-2_1_0_3,1.39926229878e-21,2.80744228297e-16,1
1700,0.01,0,2_0_1_0-2_1_1_0,0.0031351811087,0.000515001369827,1
1700,0.01,0,2_0_1_3-2_1_1_3,0.0978298507316,0.132106924883,-1
1700,0.01,0,2_0_0_0-2_1_0_0,0.341919790491,0.0957181344499,-1
1700,0.01,0,2_0_0_2-2_1_0_2,0.0173908756945,0.00153938159682,0
1700,0.01,0,2_0_0_1-2_1_0_1,8.21016475818e-05,0.000111526188663,1
1700,0.01,0,2_0_1_1-2_1_1_1,2.54261370338e-05,0.000253743446396,1
1700,0.01,0,2_0_1_2-2_1_1_2,0.224306579635,0.137825583798,-1
1700,0.01,0,2_0_0_3-2_1_0_3,1.78006208698e-09,6.89000779202e-11,1
2000,0.01,1,2_0_1_0-2_1_1_0,2.85008492659e-25,4.46122789591e-19,1
2000,0.01,1,2_0_1_3-2_1_1_3,5.18064947564e-24,3.24534448507e-18,1
2000,0.01,1,2_0_0_0-2_1_0_0,8.4920712428e-48,2.82626159539e-36,1
2000,0.01,1,2_0_0_2-2_1_0_2,1.04253793545e-33,1.8296976907e-25,1
2000,0.01,1,2_0_0_1-2_1_0_1,2.11457912461e-43,3.1682176109e-34,1
2000,0.01,1,2_0_1_1-2_1_1_1,9.92543971049e-30,1.88793106288e-21,1
2000,0.01,1,2_0_1_2-2_1_1_2,2.56512501589e-18,3.72066931664e-13,1
2000,0.01,1,2_0_0_3-2_1_0_3,8.48106831647e-22,2.38923270845e-13,1
2000,0.01,0,2_0_1_0-2_1_1_0,0.000947710099614,0.00335872938509,1
2000,0.01,0,2_0_1_3-2_1_1_3,0.0838434392412,0.464522792642,-1
2000,0.01,0,2_0_0_0-2_1_0_0,0.382172961273,0.21835464214,-1
2000,0.01,0,2_0_0_2-2_1_0_2,0.000613293157023,0.000161944378729,1
2000,0.01,0,2_0_0_1-2_1_0_1,0.000218530164298,0.00564925753723,1
2000,0.01,0,2_0_1_1-2_1_1_1,4.82290854952e-05,0.000277393219501,1
2000,0.01,0,2_0_1_2-2_1_1_2,0.547343070246,0.833670494623,-1
2000,0.01,0,2_0_0_3-2_1_0_3,1.52907787539e-07,3.72852707851e-07,1
200,0.01,1,2_0_1_0-2_1_1_0,1.18446441512e-13,5.8859362619e-14,1
200,0.01,1,2_0_1_3-2_1_1_3,2.05239600759e-16,1.33024360974e-16,1
200,0.01,1,2_0_0_0-2_1_0_0,3.00260057562e-21,4.0405428525e-20,1
200,0.01,1,2_0_0_2-2_1_0_2,1.60645124298e-14,4.56592652178e-14,1
200,0.01,1,2_0_0_1-2_1_0_1,3.63537253446e-27,1.2620717315e-25,1
200,0.01,1,2_0_1_1-2_1_1_1,1.48438292121e-11,1.01896346779e-10,1
200,0.01,1,2_0_1_2-2_1_1_2,1.57608005748e-13,1.08098426439e-12,1
200,0.01,1,2_0_0_3-2_1_0_3,6.90217992137e-11,2.68736186481e-10,1
200,0.01,0,2_0_1_0-2_1_1_0,0.0813842441458,0.0967295932329,-1
200,0.01,0,2_0_1_3-2_1_1_3,0.208333386977,0.509994018683,-1
200,0.01,0,2_0_0_0-2_1_0_0,0.558594111191,0.318210568944,-1
200,0.01,0,2_0_0_2-2_1_0_2,0.00194070977953,0.00750144021482,1
200,0.01,0,2_0_0_1-2_1_0_1,0.308201764733,0.545535158383,-1
200,0.01,0,2_0_1_1-2_1_1_1,0.00342544992183,0.014349712308,1
200,0.01,0,2_0_1_2-2_1_1_2,0.102990549386,0.0216137895026,-1
200,0.01,0,2_0_0_3-2_1_0_3,1.3749913949e-08,4.58287705418e-09,1
500,0.01,1,2_0_1_0-2_1_1_0,2.82223257587e-21,8.19792861289e-15,1
500,0.01,1,2_0_1_3-2_1_1_3,2.19195398248e-16,1.44107781719e-14,1
500,0.01,1,2_0_0_0-2_1_0_0,6.29529155896e-38,5.37182720243e-33,1
500,0.01,1,2_0_0_2-2_1_0_2,2.48600708681e-24,8.11230184565e-19,1
500,0.01,1,2_0_0_1-2_1_0_1,2.09751553999e-37,1.23680220187e-33,1
500,0.01,1,2_0_1_1-2_1_1_1,2.84333719663e-20,4.92906980508e-20,1
500,0.01,1,2_0_1_2-2_1_1_2,1.60748150881e-13,6.72971388087e-10,1
500,0.01,1,2_0_0_3-2_1_0_3,3.65748134411e-17,3.94616770823e-16,1
500,0.01,0,2_0_1_0-2_1_1_0,0.0298884188192,0.0263399814621,-1
500,0.01,0,2_0_1_3-2_1_1_3,0.425623669379,0.774856218919,-1
500,0.01,0,2_0_0_0-2_1_0_0,0.180178448298,0.0434410186257,-1
500,0.01,0,2_0_0_2-2_1_0_2,0.00709418661841,0.00983306829793,1
500,0.01,0,2_0_0_1-2_1_0_1,0.000644452418023,0.0191912409136,1
500,0.01,0,2_0_1_1-2_1_1_1,0.000583179515278,0.000755884500342,1
500,0.01,0,2_0_1_2-2_1_1_2,0.203900419972,0.424156653821,-1
500,0.01,0,2_0_0_3-2_1_0_3,7.20906643152e-09,7.91611439949e-10,1
800,0.01,1,2_0_1_0-2_1_1_0,8.57601730414e-24,1.77111425938e-21,1
800,0.01,1,2_0_1_3-2_1_1_3,1.43384189959e-24,1.88257802162e-20,1
800,0.01,1,2_0_0_0-2_1_0_0,9.11462941361e-43,1.87007966722e-35,1
800,0.01,1,2_0_0_2-2_1_0_2,7.7236699026e-22,3.66984833466e-20,1
800,0.01,1,2_0_0_1-2_1_0_1,2.98562979857e-36,9.01327188647e-28,1
800,0.01,1,2_0_1_1-2_1_1_1,6.34097413953e-24,1.11914662454e-20,1
800,0.01,1,2_0_1_2-2_1_1_2,1.61535456777e-17,3.73865408891e-15,1
800,0.01,1,2_0_0_3-2_1_0_3,4.41223922061e-19,7.0985142407e-15,1
800,0.01,0,2_0_1_0-2_1_1_0,0.0962760015192,0.120199643322,-1
800,0.01,0,2_0_1_3-2_1_1_3,0.0977307280188,0.188507972449,-1
800,0.01,0,2_0_0_0-2_1_0_0,0.119690455668,0.17471785345,-1
800,0.01,0,2_0_0_2-2_1_0_2,0.0035718401665,0.0134097453634,1
800,0.01,0,2_0_0_1-2_1_0_1,0.000182271685016,0.000144406109898,1
800,0.01,0,2_0_1_1-2_1_1_1,1.57436245152e-06,0.000170747425114,1
800,0.01,0,2_0_1_2-2_1_1_2,0.169230729071,0.340380115214,-1
800,0.01,0,2_0_0_3-2_1_0_3,4.06881458873e-07,6.04784722963e-08,1
1100,0.01,1,2_0_1_0-2_1_1_0,3.87772276791e-23,1.17922761002e-19,1
1100,0.01,1,2_0_1_3-2_1_1_3,4.33699758254e-22,1.07573670837e-20,1
1100,0.01,1,2_0_0_0-2_1_0_0,5.0976433255e-40,3.44385008026e-34,1
1100,0.01,1,2_0_0_2-2_1_0_2,1.9259550486e-28,1.44244620718e-24,1
1100,0.01,1,2_0_0_1-2_1_0_1,2.40962945833e-39,9.48514710875e-33,1
1100,0.01,1,2_0_1_1-2_1_1_1,2.18762365113e-23,3.11677609297e-18,1
1100,0.01,1,2_0_1_2-2_1_1_2,1.34967358175e-18,1.37426483673e-15,1
